,type_of_intervention,data_start,date_end,locality,state,country,citation,entered_by,further_notes_comments,Unnamed: 9
280,PC,3/5/2020,,snohomish_county,WA,USA,https://www.kulr8.com/coronavirus/washington-state-to-cover-costs-of-coronavirus-tests-for-those/article_958758d4-3bba-5a8e-95b2-e55d5f7a838c.html,Sydney,Northshore school district closed for up to two weeks,
283,HS,3/10/2020,4/9/2020,snohomish_county,WA,USA,https://www.governor.wa.gov/news-media/inslee-issues-new-rules-protect-older-adults-nursing-homes-living-facilities,Sydney,"Washington issues new rules for nursing homes and living centers including screening for all visitors, employeers and volunteers",
284,GS_250,3/11/2020,,snohomish_county,WA,USA,https://www.seattletimes.com/seattle-news/politics/inslee-orders-halt-on-large-gatherings-in-seattle-region-asks-schools-to-prepare-for-closure-to-slow-coronavirus-spread/,Sydney,"Governor prohibits events with more than 250 people in King, Snohomish and Pierce counties",
286,PC,3/13/2020,4/24/2020,snohomish_county,WA,USA,https://www.governor.wa.gov/news-media/inslee-announces-statewide-school-closures-expansion-limits-large-gatherings,Sydney,Closure of all K-12 public and private schools statewide,
287,GS_250,3/13/2020,,snohomish_county,WA,USA,https://www.governor.wa.gov/news-media/inslee-announces-statewide-school-closures-expansion-limits-large-gatherings,Sydney,Ban on gatherings of 250 or more expanded to all of Washington state,
289,CPV,3/16/2020,3/30/2020,snohomish_county,WA,USA,https://www.governor.wa.gov/news-media/inslee-statement-statewide-shutdown-restaurants-bars-and-limits-size-gatherings-expanded,Sydney,"state closure of restaurants, bars; retail outlets will have reduced occupancy",
290,GS_50,3/16/2020,,snohomish_county,WA,USA,https://www.governor.wa.gov/news-media/inslee-statement-statewide-shutdown-restaurants-bars-and-limits-size-gatherings-expanded,Sydney,"all gatherings over 50 prohibited; if gathering under 50, must meet criteria for public healh and social distancing",
301,SDO,3/21/2020,,snohomish_county,WA,USA,https://www.thenewstribune.com/news/politics-government/article241394836.html,Sydney,Washinton gov strongly encouraged residents 65+ to not go to work unless they provide essential sevices such as health care or emergency response; working on measure to ensure 65+ residents have legal right to and financial means to isolate for remainder of outbreak,
600,TR,2/4/2020,,snohomish_county,WA,USA,https://www.doh.wa.gov/Newsroom/Articles/ID/1084/Washington-State-Stands-Ready-to-Isolate-and-Quarantine-Travelers-from-China,Amanda,Mandatory quaranteed for passengers from China,
608,GS,3/16/2020,,snohomish_county,WA,USA,https://www.doh.wa.gov/Coronavirus/Workplace,Amanda,Ban on gatherings over 50,
609,GS,3/16/2020,,snohomish_county,WA,USA,https://www.doh.wa.gov/Coronavirus/Workplace,Amanda,"Closure of all on-site food and beverage services, entertainment, leisure activitys",
610,GS,3/11/2020,,snohomish_county,WA,USA,https://www.governor.wa.gov/news-media/inslee-issues-emergency-proclamation-limits-large-events-minimize-public-health-risk,Amanda,Gatherings restricted to less than 250 persons,
616,CPV,3/16/2020,3/31/2020,snohomish_county,WA,USA,https://www.governor.wa.gov/sites/default/files/proclamations/20-13%20Coronavirus%20Restaurants-Bars%20%28tmp%29.pdf,Amanda,On-site consumption prohibited in a public venue,
617,CPV,3/16/2020,3/31/2020,snohomish_county,WA,USA,https://www.governor.wa.gov/sites/default/files/proclamations/20-13%20Coronavirus%20Restaurants-Bars%20%28tmp%29.pdf,Amanda,"Closing of all public venues which involve gathering, such as gyms, bowling, salons et cetera",
619,CPV,3/16/2020,3/31/2020,snohomish_county,WA,USA,https://www.governor.wa.gov/sites/default/files/proclamations/20-13%20Coronavirus%20Restaurants-Bars%20%28tmp%29.pdf,Amanda,"Retail store closed unless they adhere to specific guidelines on social distancing (e.g., designated measures to maintain space)",
620,SDO,3/10/2020,3/16/2020,snohomish_county,WA,USA,https://www.governor.wa.gov/news-media/inslee-issues-new-rules-protect-older-adults-nursing-homes-living-facilities,Amanda,"Restrictions on visits to nursing homes and other older adult living facilities (stated as being in effect until April, but 3/16 restrictions supersede)",
621,PC,3/13/2020,,snohomish_county,WA,USA,https://www.governor.wa.gov/sites/default/files/proclamations/20-12%20Coronavirus%20College%20Closure%20%28tmp%29.pdf,Amanda,All public and private colleges must be taught online or otherwise closed,
623,SDO,3/16/2020,,snohomish_county,WA,USA,https://www.governor.wa.gov/sites/default/files/proclamations/20-16%20Coronavirus%20No%20visitors%20LTC%20%28tmp%29.pdf,Amanda,No visitors to long-term care facilities,
363,CI,3/12/2020,,suffolk_county,MA,USA,https://bphc.org/whatwedo/infectious-diseases/Infectious-Diseases-A-to-Z/Documents/FAQ%20for%20COVID19.pdf,MaxW,Remain under home isolation until the risk of transmission to others is thought to be low,
365,CPV,3/11/2020,,suffolk_county,MA,USA,https://www.wbur.org/artery/2020/03/11/greater-boston-events-that-are-canceling-postponing-over-coronavirus,MaxW,Museums/culture events closed,
366,CPV,3/16/2020,,suffolk_county,MA,USA,https://www.nbcboston.com/entertainment/food-drink-nightlife/boston-area-restaurants-and-bars-that-have-temporarily-closed-due-to-the-coronavirus/2091879/,MaxW,"Rolling updates from restaurants/bars: reduced hours, focus on takeout and delivery",
367,CPV,3/18/2020,,suffolk_county,MA,USA,https://www.boston.gov/departments/boston-centers-youth-families,MaxW,"Centers for Youth and Families (pools, gyms, fitness centers closed)",
368,GS_25,3/12/2020,,suffolk_county,MA,USA,https://www.boston.gov/sites/default/files/file/2020/03/Interim%20Guidance%20for%20Hosting%20City-Sponsored%20Meetings%20%26%20Events%20in%20Boston%20%20%281%29.pdf,MaxW,"Event or meetings as a City of Boston employee or department, the City mandates gathering sizes be capped at 25.",
369,HE,3/20/2020,,suffolk_county,MA,USA,https://www.boston.gov/sites/default/files/file/2020/03/COVID-19%2011x17%20poster_English.pdf,MaxW,"Hand washing, staying home when sick, covering a cough or sneeze, cleaning and disinfecting frequently touched objects/surfaces",
370,HQ,3/12/2020,,suffolk_county,MA,USA,https://bphc.org/whatwedo/infectious-diseases/Infectious-Diseases-A-to-Z/Documents/FAQ%20for%20COVID19.pdf,MaxW,Stay home if you come in contact with someone who has covid,
378,PC,3/17/2020,4/27/2020,suffolk_county,MA,USA,https://www.boston.gov/news/all-boston-public-schools-close-students-starting-tuesday-march-17,MaxW,Boston Public Schools closing. The city continues to provide free breakfast and lunch to all Boston students.,
379,SD,3/22/2020,,suffolk_county,MA,USA,https://www.bphc.org/onlinenewsroom/Blog/Lists/Posts/Post.aspx?List=24ee0d58%2D2a85%2D4a4a%2D855b%2Df5af9d781627&ID=1282&RootFolder=%2Fonlinenewsroom%2FBlog%2FLists%2FPosts&Source=https%3A%2F%2Fwww%2Ebphc%2Eorg%2FPages%2Fdefault%2Easpx&Web=03126e14%2D4972%2D4333%2Db8a3%2D800cbc1cafce,MaxW,Avoid large crowds of people,
380,SOE,3/15/2020,,suffolk_county,MA,USA,https://www.bphc.org/onlinenewsroom/Blog/Lists/Posts/Post.aspx?List=24ee0d58%2D2a85%2D4a4a%2D855b%2Df5af9d781627&ID=1288&RootFolder=%2Fonlinenewsroom%2FBlog%2FLists%2FPosts&Source=https%3A%2F%2Fwww%2Ebphc%2Eorg%2FPages%2Fdefault%2Easpx&Web=03126e14%2D4972%2D4333%2Db8a3%2D800cbc1cafce,MaxW,Declared by the Boston Public Health Commission,
381,TR_widespreadtransmissioncountries,3/12/2020,,suffolk_county,MA,USA,https://bphc.org/whatwedo/infectious-diseases/Infectious-Diseases-A-to-Z/Documents/FAQ%20for%20COVID19.pdf,MaxW,"People arriving from countries with widespread transmission of COVID-19 in the past 14 days are being asked to monitor for symptoms of fever, shortness of breath and cough",
383,HW,3/9/2020,,suffolk_county,MA,USA,https://www.bphc.org/whatwedo/infectious-diseases/Infectious-Diseases-A-to-Z/Documents/Cleaning%20and%20Disinfecting%20for%20COVID%2019.pdf,MaxW,Cleaning best practices,
384,SD,3/20/2020,,suffolk_county,MA,USA,https://www.mbta.com/news/2020-03-20/mbta-announces-service-update-effective-saturday-march-21,MaxW,Board back doors of public transport to protect drivers,
2,PC,3/17/2020,4/6/2020,suffolk_county,MA,USA,https://www.mass.gov/info-details/covid-19-guidance-and-directives,Amanda,Elementary and high schools,
3,CPV,3/17/2020,,suffolk_county,MA,USA,https://www.mass.gov/info-details/covid-19-guidance-and-directives,Amanda,Bar and restaurants consumption on premises,
4,GS_25,3/17/2020,,suffolk_county,MA,USA,https://www.mass.gov/info-details/covid-19-guidance-and-directives,Amanda,Over 25 individuals,
5,SOE,3/10/2020,,suffolk_county,MA,USA,https://www.mass.gov/resource/information-on-the-outbreak-of-coronavirus-disease-2019-covid-19,Amanda,,
214,TR_China,2/3/2020,,suffolk_county,MA,USA,http://www.publichealth.lacounty.gov/phcommon/public/media/mediapubhpdetail.cfm?prid=2235,Carina,Nation-wide restriction of foreigners who have traveled to China in the past 14 days,
331,SOE,3/10/2020,,suffolk_county,MA,USA,https://www.mass.gov/executive-orders/no-591-declaration-of-a-state-of-emergency-to-respond-to-covid-19,Elizabeth,Effective immediately and shall remain in effect until notice is given,
