fips,county,state,npi,start_date,end_date,citation,note,re-opening_note,re-opening_citation
55,,Wisconsin,religious_gatherings_banned,3/17/2020,5/14/2020,https://evers.wi.gov/Documents/COVID19/UPDATEDOrder10People.pdf,,all restrictions lifted state wide due to the court ruling effective immediately unless county issues own restrictions. ,
55,,Wisconsin,school closure,3/18/2020,,https://evers.wi.gov/Documents/EO/SignedSchoolClosure.pdf,,wasn't included in rulingremains in effect,https://eu.jsonline.com/story/news/politics/2020/05/13/wisconsin-stay-home-order-ended-supreme-court-ruling-schools-closed-coronavirus-safer-at-home-evers/5187903002/
55,,Wisconsin,shelter_in_place,3/25/2020,5/14/2020,https://evers.wi.gov/Documents/COVID19/EMO12SaferAtHome.pdf,,State stay at home order was extended by govenor until May 26. However Wisconsin supreme court overturned it and deemed it unconstitutional null and voiding the order and effectively teminating the stay at home order immediately. Counties can choose to do there own plan. Govenor still posted recommendations for opening but it is no longer legally binding. ,https://edition.cnn.com/2020/05/13/politics/wisconsin-supreme-court-strikes-down-stay-at-home-order/index.html
55,,Wisconsin,social_distancing,3/17/2020,3/14/2020,https://evers.wi.gov/Documents/EO/DHSOrderMassGatheringsof50orMore.pdf,,all restrictions lifted state wide due to the court ruling effective immediately unless county issues own restrictions. ,https://eu.jsonline.com/story/news/politics/2020/05/13/wisconsin-stay-home-order-ended-supreme-court-ruling-schools-closed-coronavirus-safer-at-home-evers/5187903002/
19,,Iowa,closing_of_public_venues,3/17/2020,,https://www.desmoinesregister.com/story/news/health/2020/03/17/coronavirusiowareynoldsstatepublichealthemergencycovid19socialdistancing/5067571002/; ,,,
19,,Iowa,gathering_size_10_0,3/17/2020,,https://www.desmoinesregister.com/story/news/health/2020/03/17/coronavirusiowareynoldsstatepublichealthemergencycovid19socialdistancing/5067571002/,,,
19,,Iowa,gathering_size_100_26,,,,,,
19,,Iowa,gathering_size_25_11,,,,,,
19,,Iowa,gathering_size_500_101,,,,,,
19,,Iowa,lockdown,,,,,,
19,,Iowa,non-essential_services_closure,3/17/2020,,https://www.iowaeconomicdevelopment.com/UserDocs/news/Public_Health_Proclamation_-_2020.03.17.pdf,,,
19,,Iowa,religious_gatherings_banned,3/17/2020,,https://www.desmoinesregister.com/story/news/health/2020/03/17/coronavirusiowareynoldsstatepublichealthemergencycovid19socialdistancing/5067571002/,,,
19,,Iowa,school closure,3/16/2020,,https://www.desmoinesregister.com/story/news/education/2020/03/16/coronavirusiowaschoolscloseddesmoineslaunchsummerfoodprogramschoolshutdown/5059825002/,,,
19,,Iowa,shelter_in_place,,,,,,
19,,Iowa,social_distancing,3/17/2017,,https://governor.iowa.gov/press-release/gov-reynolds-signs-new-proclamation-continuing-the-state-public-health-emergency-0,,,
21,,Kentucky,closing_of_public_venues,3/17/2020,,https://governor.ky.gov/attachments/20200317_Order_PublicFacingBusinesses.pdf,bars/restaurants were ordered to take out only on 3/16/20 but this order officially includes everything; expanded on 3/25/20 to only life sustainng,,
21,,Kentucky,gathering_size_10_0,3/19/2020,5/22/2020,https://governor.ky.gov/attachments/20200319_Order_MassGatherings.pdf,officially banned mass gatherings of any kind (again not quanitifed but this is can be inferred),,
21,,Kentucky,gathering_size_100_26,,,,,,
21,,Kentucky,gathering_size_25_11,,,,,,
21,,Kentucky,gathering_size_500_101,3/11/2020,,https://kentucky.gov/Pages/Activitystream.aspx?n=GovernorBeshear&prId=87,"*exact size is not noted but emphasized ""large gatherings"" ",,
21,,Kentucky,lockdown,,,,3/30/20 Order to restrict out of state travel https://governor.ky.gov/attachments/20200330_Executive-Order_2020-258_Out-of-State-Travel.pdf,,
21,,Kentucky,non-essential_services_closure,3/17/2020,,https://governor.ky.gov/attachments/20200317_Order_PublicFacingBusinesses.pdf,*further order extended to all non life sustaining in person retailers on 3/24/20 https://governor.ky.gov/attachments/20200322_Executive-Order_2020-246_Retail.pdf; expanded on 3/25/20 to only life sustainng,,
21,,Kentucky,religious_gatherings_banned,3/19/2020,,https://governor.ky.gov/attachments/20200319_Order_MassGatherings.pdf,change from recommendation to official EO; encouraged religious services to cancel began on 3/11/20 https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=87,,
21,,Kentucky,school closure,3/16/2020,,https://kentucky.gov/Pages/Activitystream.aspx?n=GovernorBeshear&prId=87,**3/16/20 strong recommendation but not an EO; remote education permitted https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=87,,
21,,Kentucky,shelter_in_place,3/25/2020,,https://governor.ky.gov/attachments/20200325_ExecutiveOrder_2020257_HealthyatHome.pdf,"""healthy at home"" ",,
21,,Kentucky,social_distancing,3/17/2020,,https://governor.ky.gov/attachments/20200317_Order_PublicFacingBusinesses.pdf,official change from recommendation to EO (gov. recommendationsn began 3/11/20 https://governor.ky.gov/covid19),,
29,,Missouri,closing_of_public_venues,3/23/2020,,https://governor.mo.gov/pressreleases/archive/governorparsondirectsdhssdirectorrequiresocialdistancingstatewide,only refers to restaurants and bars take out only,,
29,,Missouri,gathering_size_10_0,3/23/2020,,https://governor.mo.gov/pressreleases/archive/governorparsondirectsdhssdirectorrequiresocialdistancingstatewide,max 10 people in any place,,
29,,Missouri,gathering_size_100_26,,,,*recommendations max 50 gathering 3/15/20 https://governor.mo.gov/press-releases/archive/governor-parsons-statement-regarding-cdc-recommendations-mass-gatherings-and,,
29,,Missouri,gathering_size_25_11,,,,,,
29,,Missouri,gathering_size_500_101,,,,,,
29,,Missouri,lockdown,,,,,,
29,,Missouri,non-essential_services_closure,4/6/2020,5/4/2020,https://governor.mo.gov/priorities/stay-home-order,must be able to adhere to CDC social distance regulations to be open,,
29,,Missouri,religious_gatherings_banned,,,https://governor.mo.gov/priorities/stay-home-order,exception for oder,,
29,,Missouri,school closure,3/23/2020,,https://governor.mo.gov/pressreleases/archive/governorparsondirectsdhssdirectorrequiresocialdistancingstatewide,order to maintain closures but important destiction the Governor left school closures to be voluntary by district though all chose to close around 3/19/20,,
29,,Missouri,shelter_in_place,4/6/2020,,https://governor.mo.gov/priorities/stay-home-order,,,
29,,Missouri,social_distancing,3/23/2020,,https://governor.mo.gov/pressreleases/archive/governorparsondirectsdhssdirectorrequiresocialdistancingstatewide,requires social distance standards when in public spaces enforable by penalty,,
37,,North Carolina,closing_of_public_venues,3/17/2020,,https://files.nc.gov/governor/documents/files/EO118.pdf,,,
37,,North Carolina,gathering_size_10_0,3/30/2020,,https://files.nc.gov/governor/documents/files/EO121StayatHomeOrder3.pdf,,,
37,,North Carolina,gathering_size_100_26,3/14/2020,,https://files.nc.gov/governor/documents/files/EO117COVID19ProhibitingMassGatheringandK12SchoolClosure.pdf,,,
37,,North Carolina,gathering_size_25_11,,,https://files.nc.gov/governor/documents/files/EO121StayatHomeOrder3.pdf,,,
37,,North Carolina,gathering_size_500_101,,,https://files.nc.gov/governor/documents/files/EO117COVID19ProhibitingMassGatheringandK12SchoolClosure.pdf,,,
37,,North Carolina,lockdown,,,,,,
37,,North Carolina,non-essential_services_closure,3/30/2020,,https://files.nc.gov/governor/documents/files/EO121StayatHomeOrder3.pdf,,,
37,,North Carolina,religious_gatherings_banned,3/30/2020,,https://files.nc.gov/governor/documents/files/EO121StayatHomeOrder3.pdf,,,
37,,North Carolina,school closure,3/16/2020,,https://files.nc.gov/governor/documents/files/EO120.pdf,,,
37,,North Carolina,shelter_in_place,3/30/2020,,https://files.nc.gov/governor/documents/files/EO121StayatHomeOrder3.pdf,,,
37,,North Carolina,social_distancing,3/14/2020,,https://files.nc.gov/governor/documents/files/EO117COVID19ProhibitingMassGatheringandK12SchoolClosure.pdf,,,
46,,South Dakota,closing_of_public_venues,,,,,,
46,,South Dakota,gathering_size_10_0,4/6/2020,,https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-12.PDF,,,
46,,South Dakota,gathering_size_100_26,,,,,,
46,,South Dakota,gathering_size_25_11,,,,,,
46,,South Dakota,gathering_size_500_101,,,,,,
46,,South Dakota,lockdown,,,,,,
46,,South Dakota,non-essential_services_closure,3/19/2020,,https://sdsos.gov/generalinformation/executiveactions/executiveorders/assets/202006.PDF,only sending home non essential state personnel not extending to other businesses,,
46,,South Dakota,religious_gatherings_banned,,,,,,
46,,South Dakota,school closure,3/16/2020,,,Status between March 24 and April 6 is unclear between order and recommendation; see https://github.com/Keystone-Strategy/covid19-intervention-data/issues/9,,
46,,South Dakota,shelter_in_place,,,,,,
46,,South Dakota,social_distancing,3/23/2020,,https://sdsos.gov/generalinformation/executiveactions/executiveorders/assets/202008.PDF,order dedicated space to following CDC social distancing guidelines,,
4,,Arizona,closing_of_public_venues,3/31/2020,5/15/2020,https://azgovernor.gov/governor/news/2020/03/stayhomestayhealthystayconnected,,,
4,,Arizona,gathering_size_10_0,3/17/2020,,,,,
4,,Arizona,gathering_size_100_26,,,,,,
4,,Arizona,gathering_size_25_11,,,,,,
4,,Arizona,gathering_size_500_101,,,,,,
4,,Arizona,lockdown,,,,,,
4,,Arizona,non-essential_services_closure,3/31/2020,5/15/2020,https://azgovernor.gov/governor/news/2020/03/stayhomestayhealthystayconnected,,,
4,,Arizona,religious_gatherings_banned,,,,religious gatherings exempted from shelter in place order,,
4,,Arizona,school closure,3/15/2020,,https://azgovernor.gov/governor/news/2020/03/stayhomestayhealthystayconnected,,,
4,,Arizona,shelter_in_place,3/31/2020,,https://azgovernor.gov/sites/default/files/eo_202018_stay_home_stay_healthy_stay_connected_1.0.pdf,,,
4,,Arizona,social_distancing,3/31/2020,,https://azgovernor.gov/sites/default/files/eo_202018_stay_home_stay_healthy_stay_connected_1.0.pdf,,,
6,,California,closing_of_public_venues,3/19/2020,5/12/2020,https://www.gov.ca.gov/wpcontent/uploads/2020/03/3.19.20attestedEON3320COVID19HEALTHORDER.pdf,,,
6,,California,gathering_size_10_0,3/16/2020,,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID19/CDPHGuidanceforthePreventionofCOVID19TransmissionforGatherings.aspx,,,
6,,California,gathering_size_100_26,,,,,,
6,,California,gathering_size_25_11,,,,,,
6,,California,gathering_size_500_101,3/11/2020,,https://www.gov.ca.gov/2020/03/11/californiapublichealthexpertsmassgatheringsshouldbepostponedorcanceledstatewidetoslowthespreadofcovid19/,max gathering 250; smaller events can occur if social distancing is kept,,
6,,California,lockdown,,,,,,
6,,California,non-essential_services_closure,3/19/2020,5/25/2020,https://www.gov.ca.gov/wpcontent/uploads/2020/03/3.19.20attestedEON3320COVID19HEALTHORDER.pdf,implied by this order only th 16 critical infrustructure sectors permited,,
6,,California,religious_gatherings_banned,3/19/2020,5/25/2020,https://www.gov.ca.gov/wpcontent/uploads/2020/03/3.19.20attestedEON3320COVID19HEALTHORDER.pdf,implied closures due to stay at home order and only permitted to leave residence for life saving essentials (food outdoor recreation) with social distancing,,
6,,California,school closure,3/19/2020,,https://www.gov.ca.gov/wpcontent/uploads/2020/03/3.19.20attestedEON3320COVID19HEALTHORDER.pdf,implied schools officially closed (though many districts did on 3/13/20); State secured funding for schools on 3/13/20 if chose to close and many did https://www.gov.ca.gov/2020/03/13/governor-newsom-signs-executive-order-ensuring-state-funding-for-schools-even-in-event-of-physical-closure/,,
6,,California,shelter_in_place,3/19/2020,,https://www.gov.ca.gov/wpcontent/uploads/2020/03/3.19.20attestedEON3320COVID19HEALTHORDER.pdf,stay at home order,,
6,,California,social_distancing,3/19/2020,,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID19/Health%20Order%203.19.2020.pdf,3/16/20 directive in place for social distancing rules for vulnerable populations https://www.gov.ca.gov/2020/03/16/california-issues-directive-to-fight-covid-19/,,
15,,Hawaii,closing_of_public_venues,3/17/2020,6/5/2020,https://www.hawaiipublicradio.org/post/conversation-reopening-restaurants-dine#stream/0,,,
15,,Hawaii,gathering_size_10_0,3/17/2020,,https://governor.hawaii.gov/newsroom/latestnews/properuseofcovid19testsimperativethereisacurrentshortageofhandsanitizersandtoiletpaperinhawaiiinpartbecauseofthepublicsoverreactiontocovid19thehawai/,,,
15,,Hawaii,gathering_size_100_26,3/15/2020,,https://governor.hawaii.gov/wp-content/uploads/2020/03/2003109-ATG_COVID-19-Supplementary-Proclamation-signed.pdf, ,,
15,,Hawaii,gathering_size_25_11,,,,,,
15,,Hawaii,gathering_size_500_101,,,,,,
15,,Hawaii,lockdown,,,,,,
15,,Hawaii,non-essential_services_closure,3/25/2020,5/7/2020,https://www.cnn.com/interactive/2020/us/states-reopen-coronavirus-trnd/,,,
15,,Hawaii,religious_gatherings_banned,3/17/2020,,https://governor.hawaii.gov/newsroom/latest-news/office-of-the-governor-news-release-governor-ige-approves-emergency-rules-for-counties-of-hawaii-and-kauai/,,,
15,,Hawaii,school closure,3/19/2020,,http://www.hawaiipublicschools.org/ConnectWithUs/MediaRoom/PressReleases/Pages/HIDOE-extends-school-closures-implements-remote-work-to-maintain-essential-functions.aspx,spring break extended limited to essential functions all schools set to close on 3/30 at end of spring break. ,,
15,,Hawaii,shelter_in_place,3/25/2020,,https://hawaiicovid19.com/statewidestayathomeordereffectivemarch252020throughapril302020/,,,
15,,Hawaii,social_distancing,3/17/2020,,https://dod.hawaii.gov/hiema/files/2020/03/2003162ATG_ThirdSupplementaryProclamationforCOVID19signed.pdf,*this is the date the recommendations became mandated explicitly in an order,,
32,,Nevada,closing_of_public_venues,3/20/2020,5/9/2020,https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Declaration-of-Emergency-Directive-018.Phase-1-Reopening.5-7-20-1.pdf,closing all social gathering places take out permited *cease all gatherings at gaming establishments was on 3/17/20 http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-18_-_COVID-19_Declaration_of_Emergency_Directive_002/,,
32,,Nevada,gathering_size_10_0,3/24/2020,,http://gov.nv.gov/News/Emergency_Orders/2020/20200324__COVID19_Declaration_of_Emergency_Directive_007/,max 10 in any indoor/outdoor area public or private living in same household excempt must maintain social distance 6 ft,,
32,,Nevada,gathering_size_100_26,,,,,,
32,,Nevada,gathering_size_25_11,,,,,,
32,,Nevada,gathering_size_500_101,,,,,,
32,,Nevada,lockdown,,,,,,
32,,Nevada,non-essential_services_closure,3/20/2020,5/9/2020,https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf,,,
32,,Nevada,religious_gatherings_banned,3/24/2020,5/29/2020,https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf,implied due to the max 10 person rule,,
32,,Nevada,school closure,3/16/2020,,http://gov.nv.gov/News/Emergency_Orders/2020/20200315__COVID19_Declaration_of_Emergency_Directive_001/,all k-12 closed public and private,,
32,,Nevada,shelter_in_place,3/31/2020,,http://gov.nv.gov/News/Emergency_Orders/2020/20200331__COVID19_Declaration_of_Emergency_Directive_010__Stay_at_Home_Order/,only allowed to leave for necessary work or obtain necessary goods,,
32,,Nevada,social_distancing,3/20/2020,,http://gov.nv.gov/News/Emergency_Orders/2020/20200320__COVID19_Declaration_of_Emergency_Directive_003/,directly outlined social distance rules i.e. 6 feet public spaces,,
35,,New Mexico,closing_of_public_venues,3/19/2020,6/1/2020,https://cv.nmhealth.org/wpcontent/uploads/2020/03/UPDATEDDOHPHO03192020.pdf,restaurants bars gaming closed *take out permitted. This is expanded on 3/23/20 by the gov orderhttps://www.governor.state.nm.us/wp-content/uploads/2020/03/COVID-19-DOH-Order-fv.pdf,,
35,,New Mexico,gathering_size_10_0,3/19/2020,,https://cv.nmhealth.org/wpcontent/uploads/2020/03/UPDATEDDOHPHO03192020.pdf,later reduced no more than 5 or more people on an outside space,,
35,,New Mexico,gathering_size_100_26,3/16/2020,,https://cv.nmhealth.org/wpcontent/uploads/2020/03/031620DOHPHOr.pdf,max 100 ppl,,
35,,New Mexico,gathering_size_25_11,,,,,,
35,,New Mexico,gathering_size_500_101,,,,,,
35,,New Mexico,lockdown,,,,3/27/20 mandatory quaratine all travellers arriving to NM ,,
35,,New Mexico,non-essential_services_closure,3/23/2020,5/16/2020,https://cv.nmhealth.org/2020/05/15/governor-signs-modified-extended-public-health-order-easing-some-restrictions-and-requiring-face-coverings/,,,
